,CustomerID,Periodicity,total_amount,Recency,threshold_annulation,clusters
386439,13193.0,13,117.88000000000001,83,0.0,0
386468,21245.0,19,57.59,83,0.0,0
386488,13212.0,3,780.5799999999998,31,0.25,0
386593,14801.0,7,193.1399999999999,83,0.0,0
386652,16380.0,12,1780.5900000000001,83,0.0,7
386747,16921.0,7,169.79000000000005,83,0.0,0
386807,15193.0,20,499.32,82,0.0,0
386880,14027.0,61,104.82000000000002,82,0.0,0
386917,16179.0,34,215.83,82,0.0,0
386983,21246.0,3,3210.4600000000005,82,0.0,7
387137,21247.0,365,0.0,82,1.0,0
387138,21248.0,365,0.0,82,1.0,0
387139,21249.0,365,0.0,82,1.0,0
387140,21250.0,365,0.0,82,1.0,0
387141,21251.0,365,0.0,82,1.0,0
387142,21252.0,365,0.0,82,1.0,0
387310,15473.0,27,1465.2,36,0.3,7
387371,21253.0,365,2.5,82,0.0,0
387372,17425.0,9,759.1699999999995,41,0.0,0
387525,21254.0,365,0.0,82,1.0,0
387527,18169.0,41,202.65000000000003,82,0.0,0
387537,18126.0,7,206.83000000000007,82,0.0,0
387593,16688.0,6,1260.8600000000001,23,0.0,0
387650,16982.0,17,384.06,82,0.0,0
387676,15330.0,29,714.96,54,0.0,0
387849,21255.0,365,0.0,82,1.0,0
387918,17186.0,183,144.0,68,0.0,0
387921,13685.0,10,3119.4400000000014,24,0.0,7
387945,16776.0,5,388.2799999999999,82,0.0,0
388129,21256.0,365,3.82,82,0.0,0
388234,13980.0,34,200.14000000000001,82,0.0,0
388370,13352.0,14,389.2800000000001,29,0.5,0
388407,15553.0,7,437.22999999999985,82,0.0,0
388467,15886.0,31,181.09,82,0.0,0
388479,21257.0,365,0.0,82,1.0,0
388564,17203.0,3,3563.8499999999995,57,0.0,7
388712,21258.0,365,0.0,82,1.0,0
388728,21259.0,365,-821.9,82,1.0,0
388729,21260.0,365,-472.77,82,1.0,0
388829,21261.0,183,-103.06,82,1.0,0
389025,21262.0,183,17.0,82,0.0,0
389027,21263.0,365,-49.65,82,1.0,0
389028,21264.0,365,-47.98,82,1.0,0
389029,21265.0,2,1786.1800000000007,82,0.0,7
389350,12607.0,2,3.339550858072471e-13,80,0.5,0
389451,21266.0,365,-238.78,82,1.0,0
389452,21267.0,183,7.34,82,0.0,0
389455,21268.0,92,14.1,82,0.0,0
389459,21269.0,34,34.15,82,0.0,0
389470,21270.0,365,18.75,82,0.0,0
389471,21271.0,21,64.56,82,0.0,0
389566,17459.0,4,657.3,65,0.0,0
390098,21272.0,183,3.33,81,0.0,0
390122,12772.0,7,892.4700000000004,81,0.0,0
390274,16561.0,12,511.12000000000006,27,0.0,0
390381,14121.0,3,2740.3,25,0.3333333333333333,7
390426,21273.0,365,0.0,81,1.0,0
390427,21274.0,365,0.0,81,1.0,0
390428,21275.0,365,0.0,81,1.0,0
390429,12371.0,6,1887.9600000000003,66,0.0,7
390507,17119.0,10,593.6099999999999,25,0.3333333333333333,0
390588,21276.0,5,2299.61,81,0.0,7
390718,21277.0,365,0.0,81,1.0,0
390719,21278.0,365,0.0,81,1.0,0
390852,21279.0,365,0.0,81,1.0,0
390865,17620.0,92,81.44,81,0.0,0
390976,21280.0,365,0.0,81,1.0,0
390977,12824.0,15,397.11999999999995,81,0.0,0
391131,14710.0,3,606.1300000000002,36,0.0,0
391160,21281.0,183,-73.24,81,1.0,0
391163,16120.0,12,1294.14,81,0.2,0
391340,14624.0,29,225.84999999999997,79,0.0,0
391352,16171.0,122,73.2,81,0.0,0
391355,12536.0,2,4106.820000000003,29,0.4,7
391679,13690.0,41,172.25,81,0.0,0
391909,21282.0,2,2326.730000000001,81,0.0,7
392202,21283.0,2,1506.4999999999995,81,0.0,7
392446,21284.0,365,0.0,81,1.0,0
392672,21285.0,365,0.0,80,1.0,0
392673,21286.0,365,0.0,80,1.0,0
392674,21287.0,365,0.0,80,1.0,0
392675,21288.0,365,0.0,80,1.0,0
392817,17934.0,18,704.25,73,0.0,0
392869,14642.0,183,96.12,80,0.0,0
392872,12602.0,31,153.12000000000003,80,0.0,0
392930,21289.0,34,65.3,80,0.0,0
393358,21290.0,365,0.0,80,1.0,0
393387,16753.0,11,223.92,80,0.0,0
393613,21291.0,18,313.86,80,0.0,0
393634,21292.0,73,20.53,80,0.0,0
393757,17737.0,37,168.24,31,0.0,0
393835,13464.0,9,674.6800000000002,80,0.0,0
393894,21293.0,73,16.25,80,0.0,0
393907,21294.0,365,0.0,80,1.0,0
394096,21295.0,365,0.0,80,1.0,0
394097,21296.0,365,0.0,80,1.0,0
394098,21297.0,2,2110.0500000000047,80,0.0,7
394381,21298.0,2,1901.920000000002,80,0.0,7
394643,21299.0,365,0.0,80,1.0,0
394644,21300.0,365,0.0,80,1.0,0
394645,12667.0,12,620.13,80,0.0,0
394739,12498.0,16,403.7,43,0.0,0
394947,14537.0,37,355.5600000000001,79,0.0,0
395097,17279.0,41,187.82999999999998,79,0.0,0
395149,21301.0,365,0.0,79,1.0,0
395150,21302.0,365,0.0,79,1.0,0
395151,21303.0,365,0.0,79,1.0,0
395152,21304.0,365,0.0,79,1.0,0
395154,21305.0,365,0.0,79,1.0,0
395168,21306.0,365,0.0,79,1.0,0
395172,21307.0,365,0.0,79,1.0,0
395331,14251.0,5,2879.7000000000003,23,0.0,7
395472,12446.0,7,1002.3099999999998,79,0.0,0
395564,21308.0,365,0.0,79,1.0,0
395786,21309.0,365,0.0,79,1.0,0
395960,21310.0,122,3.29,79,0.0,0
395963,12631.0,12,640.5000000000002,79,0.0,0
395994,14234.0,3,775.4600000000004,44,0.0,0
396125,14975.0,34,279.94,79,0.0,0
396166,13853.0,16,1056.94,30,0.5,0
396196,21311.0,3,3049.0,79,0.0,7
396348,16773.0,15,171.59,79,0.0,0
396374,16430.0,61,300.85,79,0.0,0
396484,16793.0,23,243.83999999999997,79,0.0,0
396561,21312.0,2,1354.71,79,0.0,0
396867,18130.0,6,1045.7400000000002,30,0.25,0
396888,17614.0,4,390.0699999999999,79,0.0,0
397004,13858.0,34,216.16999999999996,79,0.0,0
397022,21313.0,365,0.0,79,1.0,0
397023,21314.0,365,0.0,79,1.0,0
397024,21315.0,365,0.0,79,1.0,0
397025,21316.0,365,0.0,79,1.0,0
397026,21317.0,365,0.0,79,1.0,0
397061,21318.0,5,2733.6500000000015,78,0.0,7
397162,14856.0,6,1311.3800000000006,58,0.0,0
397212,21319.0,365,0.0,78,1.0,0
397225,21320.0,365,0.0,78,1.0,0
397227,21321.0,365,0.0,78,1.0,0
397247,21322.0,365,0.0,78,1.0,0
397248,21323.0,365,0.0,78,1.0,0
397299,14089.0,27,161.0,78,0.0,0
397437,15478.0,8,1441.4199999999996,62,0.0,7
397654,21324.0,18,-313.86,78,1.0,0
397675,16413.0,12,262.20000000000005,78,0.0,0
397706,21325.0,365,0.0,78,1.0,0
397956,13810.0,11,899.5099999999998,50,0.25,0
398112,16416.0,5,1026.9899999999998,48,0.25,0
398148,21326.0,183,14.25,78,0.0,0
398183,13006.0,92,81.57,78,0.0,0
398304,17986.0,365,20.8,78,0.0,0
398622,21327.0,365,0.0,78,1.0,0
398625,21328.0,365,0.0,78,1.0,0
398626,12454.0,13,-5.684341886080802e-14,75,0.5,0
398641,21329.0,365,2.89,78,0.0,0
398642,21330.0,2,1472.1700000000008,78,0.0,7
398878,14910.0,11,389.86000000000007,24,0.42857142857142855,0
399014,16243.0,8,409.09999999999974,55,0.0,0
399141,13878.0,11,1281.53,76,0.0,0
399203,16934.0,6,950.93,76,0.0,0
399255,15994.0,11,427.07000000000005,76,0.0,0
399731,14547.0,1,3986.739999999999,25,0.1111111111111111,7
399811,16052.0,11,362.06000000000006,76,0.0,0
399845,15113.0,4,3439.4100000000008,31,0.25,7
400199,21331.0,3,2729.230000000001,75,0.0,7
400378,12475.0,11,723.38,75,0.0,0
400504,16542.0,73,119.62,75,0.0,0
400735,18042.0,53,165.04999999999998,75,0.0,0
400742,16563.0,20,1077.74,75,0.0,0
400761,17201.0,10,342.63,75,0.0,0
400816,17520.0,13,546.8100000000001,75,0.0,0
401049,13923.0,19,351.13000000000005,75,0.0,0
401069,16412.0,11,151.83,75,0.0,0
401156,17205.0,29,384.08,75,0.0,0
401169,17534.0,41,223.36,75,0.0,0
401178,15335.0,11,173.97000000000003,75,0.0,0
401221,16737.0,365,417.59999999999997,75,0.0,0
401354,15066.0,7,760.5899999999999,53,0.5,0
401396,17206.0,53,204.24,75,0.0,0
401857,17785.0,29,131.94000000000003,75,0.0,0
401995,21332.0,365,0.0,75,1.0,0
401996,21333.0,365,0.0,75,1.0,0
401997,21334.0,365,0.0,75,1.0,0
401998,16932.0,7,161.94,75,0.0,0
402051,16363.0,73,109.36000000000001,75,0.0,0
402089,14830.0,10,197.13,75,0.0,0
402449,21335.0,8,169.7,75,0.0,0
402500,21336.0,365,-153.13,75,1.0,0
402572,17244.0,12,954.8999999999997,75,0.0,0
402603,15355.0,27,277.05000000000007,51,0.0,0
402616,21337.0,2,2144.380000000003,75,0.0,7
402977,15598.0,23,235.68,57,0.6666666666666666,0
403047,21338.0,46,13.649999999999999,75,0.0,0
403116,15637.0,25,223.36,74,0.0,0
403131,16848.0,27,281.42,74,0.0,0
403146,21339.0,6,2884.2900000000004,74,0.0,7
403252,15678.0,31,352.70000000000005,74,0.0,0
403323,14015.0,19,917.34,74,0.0,0
403419,13594.0,15,396.96999999999997,74,0.0,0
403534,21340.0,365,0.0,74,1.0,0
403546,15327.0,37,208.75000000000003,74,0.0,0
403599,21341.0,14,423.42,74,0.0,0
403993,14861.0,61,125.79000000000002,74,0.0,0
404052,14554.0,2,2381.040000000002,32,0.0,7
404182,12611.0,6,1193.32,74,0.0,0
404391,21342.0,365,0.0,74,1.0,0
404570,14179.0,3,719.7799999999997,62,0.0,0
404757,21343.0,365,0.0,74,1.0,0
404758,21344.0,365,0.0,74,1.0,0
404759,21345.0,365,0.0,74,1.0,0
404760,21346.0,365,0.0,74,1.0,0
404838,15604.0,22,216.39000000000001,74,0.0,0
404892,21347.0,365,5.95,74,0.0,0
404950,21348.0,365,2.08,74,0.0,0
404951,21349.0,365,0.0,74,1.0,0
405152,21350.0,2,1809.6500000000024,74,0.0,7
405416,21351.0,3,992.4900000000004,74,0.0,0
405623,21352.0,2,1911.8800000000022,74,0.0,7
405911,14381.0,7,202.6800000000001,74,0.0,0
405967,21353.0,365,0.0,74,1.0,0
405968,21354.0,365,0.0,74,1.0,0
405969,21355.0,365,0.0,74,1.0,0
405970,21356.0,365,0.0,74,1.0,0
405971,21357.0,365,0.0,74,1.0,0
405972,21358.0,365,0.0,74,1.0,0
405973,12572.0,6,1004.7200000000003,30,0.3333333333333333,0
406044,16123.0,23,307.78,73,0.0,0
406065,16851.0,19,342.45,26,0.0,0
406072,21359.0,365,0.0,73,1.0,0
406100,17148.0,41,124.88,73,0.0,0
406123,17549.0,61,148.86,45,0.0,0
406163,17973.0,25,337.04,73,0.0,0
406178,15610.0,61,112.46,73,0.0,0
406187,15853.0,13,110.80000000000001,73,0.0,0
406452,21360.0,3,3071.5700000000006,73,0.0,7
406827,18019.0,73,38.45,73,0.0,0
407213,14698.0,2,1250.7600000000014,23,0.0,0
407511,16826.0,17,341.70000000000005,73,0.0,0
407533,21361.0,122,7.85,73,0.0,0
407551,21362.0,183,5.5,73,0.0,0
407566,17824.0,29,298.4,73,0.0,0
407633,12522.0,31,192.72000000000003,61,0.0,0
407669,15803.0,46,415.82,73,0.0,0
407677,15006.0,3,502.08999999999975,73,0.0,0
407821,21363.0,365,3.75,73,0.0,0
407938,21364.0,365,0.0,73,1.0,0
407946,17350.0,6,1256.19,30,0.2,0
407971,14799.0,29,157.7,73,0.0,0
408025,21365.0,183,4.53,73,0.0,0
408027,21366.0,183,24.9,73,0.0,0
408029,21367.0,2,2120.090000000003,73,0.0,7
408290,21368.0,365,1.65,73,0.0,0
408320,15814.0,5,1842.7300000000005,25,0.3333333333333333,7
408434,16260.0,21,1035.45,72,0.0,0
408518,14638.0,23,443.6,72,0.0,0
408555,17354.0,23,1393.06,72,0.0,7
408753,13245.0,23,430.5,72,0.0,0
408823,14923.0,9,749.0999999999998,72,0.0,0
409459,16177.0,25,331.95,72,0.0,0
409734,13366.0,365,56.160000000000004,72,0.0,0
409735,21369.0,365,1.36,72,0.0,0
409775,16284.0,4,823.9699999999996,53,0.0,0
409827,16846.0,34,214.32000000000002,72,0.0,0
409884,14484.0,27,321.91999999999996,72,0.0,0
409982,13897.0,22,311.15999999999997,72,0.0,0
410038,14585.0,13,157.05,72,0.0,0
410104,17125.0,10,259.34999999999997,72,0.0,0
410239,21370.0,53,42.28,72,0.0,0
410279,21371.0,183,15.2,72,0.0,0
410538,15836.0,31,117.47,67,0.5,0
410682,16313.0,23,274.15000000000003,25,0.0,0
410772,13460.0,22,183.44,51,0.0,0
410895,12403.0,61,409.7,71,0.5,0
410900,21372.0,7,2801.920000000001,71,0.0,7
411010,14967.0,61,463.8,71,0.0,0
411016,15286.0,122,240.55,71,0.0,0
411019,21373.0,92,7.46,71,0.0,0
411114,17832.0,6,155.3700000000001,71,0.0,0
411304,12646.0,9,1346.9700000000003,26,0.0,0
411328,16015.0,2,690.5399999999996,25,0.25,0
411425,16311.0,10,616.26,39,0.0,0
411727,15728.0,92,-134.8,71,1.0,0
411780,15740.0,41,154.88000000000002,71,0.0,0
411789,13974.0,14,413.59,71,0.0,0
411896,21374.0,365,0.0,71,1.0,0
411949,15677.0,12,657.23,71,0.0,0
412217,15000.0,5,490.52,69,0.0,0
412549,16017.0,12,211.87999999999994,69,0.0,0
412582,13471.0,2,2531.579999999998,23,0.0,7
412794,13598.0,9,167.4200000000001,69,0.5,0
412855,18005.0,7,249.71999999999989,25,0.0,0
412912,15427.0,2,1483.1399999999999,55,0.0,7
413417,15022.0,3,905.0399999999995,33,0.0,0
413483,17111.0,13,248.60999999999999,69,0.0,0
413524,17836.0,16,110.21,69,0.0,0
413548,14629.0,3,939.2100000000002,26,0.3333333333333333,0
413778,15592.0,16,388.58,68,0.0,0
413867,15277.0,31,255.89999999999998,68,0.0,0
413979,16491.0,10,731.5,68,0.0,0
414124,21375.0,365,0.0,68,1.0,0
414145,21376.0,365,0.0,68,1.0,0
414146,21377.0,365,-49.65,68,1.0,0
414147,21378.0,365,-33.05,68,1.0,0
414155,15516.0,25,62.43,66,0.0,0
414224,14764.0,53,250.55,65,0.5,0
414230,21379.0,183,-174.04999999999998,68,1.0,0
414248,16742.0,92,0.0,68,0.5,0
414252,21380.0,183,-218.81,68,1.0,0
414260,21381.0,183,-197.51,68,1.0,0
414289,21382.0,183,-251.07,68,1.0,0
414291,21383.0,183,-217.81,68,1.0,0
414293,21384.0,183,-372.25,68,1.0,0
414319,21385.0,183,-329.51,68,1.0,0
414324,21386.0,183,-278.15,68,1.0,0
414395,21387.0,183,-296.23,68,1.0,0
414421,21388.0,183,-204.31,68,1.0,0
414423,15142.0,15,498.74,68,0.0,0
414483,17344.0,12,160.56999999999994,68,0.0,0
414515,18240.0,61,422.58000000000004,68,0.0,0
414524,17081.0,6,290.1600000000001,47,0.0,0
414547,14474.0,13,537.71,65,0.5,0
414581,21389.0,183,-318.13,68,1.0,0
414583,21390.0,365,0.0,68,1.0,0
414589,21391.0,183,-259.25,68,1.0,0
414592,14139.0,15,415.81999999999994,68,0.0,0
414723,21392.0,365,0.0,68,1.0,0
414724,21393.0,365,0.0,68,1.0,0
414729,21394.0,365,0.0,68,1.0,0
414960,21395.0,365,0.0,68,1.0,0
415115,21396.0,365,0.0,68,1.0,0
415116,21397.0,73,16.92,68,0.0,0
415121,21398.0,365,0.0,68,1.0,0
415225,15844.0,34,130.74,68,0.0,0
415236,21399.0,365,0.0,68,1.0,0
415237,13176.0,6,492.8400000000001,68,0.0,0
415315,21400.0,365,0.0,68,1.0,0
415316,21401.0,365,0.0,68,1.0,0
415318,21402.0,365,0.0,68,1.0,0
415319,21403.0,365,0.0,68,1.0,0
415320,21404.0,365,0.0,68,1.0,0
415322,21405.0,3,2900.8300000000027,68,0.0,7
415540,21406.0,365,0.0,68,1.0,0
415582,21407.0,365,0.0,68,1.0,0
415583,21408.0,365,0.0,68,1.0,0
415584,21409.0,2,1892.0500000000025,68,0.0,7
415825,21410.0,2,2324.6300000000024,68,0.0,7
416465,21411.0,2,2303.2000000000016,68,0.0,7
416748,21412.0,365,0.0,68,1.0,0
416901,21413.0,365,0.0,67,1.0,0
416945,12398.0,5,1635.6599999999999,67,0.0,7
417087,15345.0,16,367.69000000000005,57,0.5,0
417107,21414.0,365,0.0,67,1.0,0
417108,21415.0,365,0.0,67,1.0,0
417390,16708.0,14,656.6300000000001,67,0.0,0
417587,21416.0,365,4.48,67,0.0,0
417597,15963.0,14,470.7600000000001,41,0.0,0
417615,18045.0,8,189.39999999999995,67,0.0,0
417966,13182.0,34,121.17999999999999,67,0.0,0
417978,21417.0,10,307.21000000000004,67,0.0,0
418056,15158.0,53,401.4000000000001,67,0.0,0
418063,21418.0,365,0.0,67,1.0,0
418064,21419.0,365,0.0,67,1.0,0
418065,21420.0,365,0.0,67,1.0,0
418066,21421.0,365,0.0,67,1.0,0
418067,13028.0,8,659.6800000000001,44,0.3333333333333333,0
418091,21422.0,365,0.0,67,1.0,0
418092,21423.0,365,0.0,67,1.0,0
418093,21424.0,365,0.0,67,1.0,0
418094,21425.0,365,0.0,67,1.0,0
418095,21426.0,365,0.0,67,1.0,0
418096,21427.0,365,0.0,67,1.0,0
418125,21428.0,365,0.0,67,1.0,0
418126,21429.0,365,0.0,67,1.0,0
418127,21430.0,365,0.0,67,1.0,0
418128,21431.0,365,0.0,67,1.0,0
418129,21432.0,365,0.0,67,1.0,0
418130,21433.0,365,0.0,67,1.0,0
418285,21434.0,6,2394.100000000001,67,0.0,7
418350,21435.0,365,0.0,67,1.0,0
418407,13978.0,25,196.79,36,0.0,0
418453,21436.0,365,0.0,67,1.0,0
418454,21437.0,365,0.0,67,1.0,0
418455,21438.0,365,0.0,67,1.0,0
418456,16056.0,6,664.85,67,0.0,0
418524,21439.0,365,0.0,67,1.0,0
418658,21440.0,365,0.0,67,1.0,0
418659,21441.0,365,0.0,67,1.0,0
418839,21442.0,365,0.0,67,1.0,0
418840,21443.0,365,0.0,67,1.0,0
418975,21444.0,183,25.0,67,0.0,0
418977,21445.0,2,2347.9000000000037,67,0.0,7
419240,21446.0,365,0.0,67,1.0,0
419270,12812.0,25,229.63999999999993,66,0.0,0
419427,16071.0,18,326.24000000000007,66,0.0,0
419555,14539.0,12,537.48,37,0.0,0
419596,14550.0,8,765.6200000000001,32,0.0,0
419666,21447.0,365,33.05,66,0.0,0
419674,17712.0,13,522.91,66,0.0,0
419840,14102.0,5,1314.7300000000002,27,0.375,0
420000,14598.0,8,221.97000000000003,66,0.0,0
420075,15320.0,11,267.13,66,0.0,0
420156,16415.0,7,210.34999999999985,66,0.0,0
420251,21448.0,122,23.5,66,0.0,0
420303,12448.0,17,449.4500000000001,66,0.0,0
420390,21449.0,365,0.0,66,1.0,0
420391,21450.0,365,0.0,66,1.0,0
420451,21451.0,3,3567.560000000002,66,0.0,7
420625,21452.0,365,0.0,66,1.0,0
420735,12827.0,15,430.15,27,0.0,0
420822,16345.0,10,575.4100000000001,66,0.0,0
420878,15993.0,1,2756.8199999999997,30,0.3,7
421092,21453.0,365,0.0,66,1.0,0
421093,21454.0,365,0.0,66,1.0,0
421155,17895.0,23,97.99999999999997,66,0.0,0
421171,15948.0,7,955.2400000000001,30,0.0,0
421233,15659.0,34,306.45000000000005,65,0.0,0
421371,18154.0,18,399.18999999999994,25,0.0,0
421382,12630.0,6,1270.8799999999999,31,0.0,0
421417,13363.0,7,992.5000000000002,39,0.0,0
421484,18276.0,23,323.3599999999999,43,0.6666666666666666,0
421505,17684.0,25,239.41,65,0.0,0
421521,21455.0,365,0.0,65,1.0,0
421522,17878.0,15,379.45000000000005,65,0.0,0
421553,14752.0,73,389.63999999999993,65,0.0,0
421756,21456.0,122,8.7,65,0.0,0
421808,16847.0,31,193.44,65,0.0,0
421820,14971.0,3,1116.5699999999993,57,0.0,0
422042,17545.0,3,645.9599999999999,65,0.0,0
422131,16026.0,12,236.09000000000006,65,0.0,0
422664,16513.0,11,874.5899999999999,26,0.0,0
422693,21457.0,365,0.0,65,1.0,0
422694,12430.0,34,256.4,65,0.0,0
422750,21458.0,365,0.0,65,1.0,0
422751,21459.0,365,0.0,65,1.0,0
422811,21460.0,365,0.0,65,1.0,0
422821,21461.0,365,0.0,65,1.0,0
422823,14357.0,9,225.77000000000012,65,0.0,0
422921,16855.0,20,328.4,45,0.0,0
423075,21462.0,2,1445.8800000000003,65,0.0,7
423399,16680.0,37,183.70000000000002,65,0.0,0
423409,18035.0,7,730.4000000000001,57,0.0,0
423772,21463.0,53,311.09999999999997,64,0.0,0
423841,16648.0,18,270.85999999999996,60,0.5,0
423902,16164.0,11,802.5300000000002,39,0.25,0
423946,21464.0,365,0.0,64,1.0,0
423947,21465.0,365,0.0,64,1.0,0
423948,14218.0,31,169.48000000000002,64,0.0,0
423988,21466.0,41,9.02,64,0.0,0
423997,15096.0,34,219.39,64,0.0,0
424008,21467.0,53,5.859999999999999,64,0.0,0
424015,21468.0,365,4.15,64,0.0,0
424042,21469.0,365,-4.15,64,1.0,0
424043,21470.0,365,2.08,64,0.0,0
424303,21471.0,365,0.0,64,1.0,0
424304,21472.0,365,0.0,64,1.0,0
424305,21473.0,365,0.0,64,1.0,0
424306,21474.0,365,0.0,64,1.0,0
424308,21475.0,365,0.0,64,1.0,0
424455,21476.0,25,84.38000000000001,64,0.0,0
424559,21477.0,6,2362.830000000001,64,0.0,7
424724,18030.0,37,220.69999999999996,26,0.3333333333333333,0
424742,21478.0,6,398.73999999999995,64,0.0,0
424913,21479.0,122,11.25,64,0.0,0
424947,14416.0,27,490.22,44,0.0,0
424958,21480.0,365,0.0,64,1.0,0
425163,21481.0,365,11.27,64,0.0,0
425164,21482.0,73,34.05,64,0.0,0
425170,21483.0,183,9.89,64,0.0,0
425257,21484.0,53,30.509999999999998,64,0.0,0
425293,17839.0,7,338.80000000000007,64,0.0,0
425350,21485.0,365,0.0,64,1.0,0
425351,21486.0,365,0.0,64,1.0,0
425501,16601.0,12,244.79999999999995,62,0.0,0
425675,12912.0,16,1662.3,24,0.0,7
425808,13278.0,8,542.73,62,0.0,0
426019,14582.0,61,114.11,62,0.0,0
426578,15748.0,18,149.30999999999995,62,0.0,0
426778,16079.0,18,1352.0000000000002,38,0.0,0
427278,17590.0,2,1479.22,24,0.0,7
427429,15054.0,4,302.09999999999997,34,0.0,0
427592,14158.0,9,507.66000000000014,62,0.0,0
427641,15385.0,31,316.88,62,0.0,0
427835,16506.0,122,90.30000000000001,41,0.0,0
427842,13822.0,4,632.0000000000001,27,0.0,0
427976,18067.0,10,396.3300000000001,62,0.0,0
428013,16190.0,61,215.08,62,0.0,0
428046,15444.0,2,1418.2600000000016,31,0.0,7
428161,13607.0,4,678.0099999999996,62,0.0,0
428264,12581.0,25,197.70999999999998,61,0.0,0
428279,15360.0,29,427.92999999999995,61,0.0,0
428292,13103.0,46,243.94,61,0.0,0
428366,21487.0,7,1540.7300000000007,61,0.0,7
428475,21488.0,365,0.0,61,1.0,0
428476,15667.0,29,301.32000000000005,61,0.0,0
428523,21489.0,365,0.0,61,1.0,0
428616,21490.0,365,0.0,61,1.0,0
428617,21491.0,365,0.0,61,1.0,0
428618,21492.0,365,0.0,61,1.0,0
428619,21493.0,365,0.0,61,1.0,0
428620,21494.0,365,0.0,61,1.0,0
428659,21495.0,365,0.0,61,1.0,0
428660,21496.0,365,0.0,61,1.0,0
428661,21497.0,365,0.0,61,1.0,0
428764,21498.0,365,0.0,61,1.0,0
428765,21499.0,365,0.0,61,1.0,0
428766,21500.0,365,0.0,61,1.0,0
428881,21501.0,365,0.0,61,1.0,0
428890,21502.0,365,0.0,61,1.0,0
428891,13651.0,61,94.2,57,0.0,0
428896,12552.0,19,437.81999999999994,60,0.0,0
429022,21503.0,183,10.5,61,0.0,0
429185,21504.0,365,0.0,61,1.0,0
429248,21505.0,365,-5942.57,61,1.0,8
429249,21506.0,365,-2185.04,61,1.0,0
429327,21507.0,3,2534.3700000000003,61,0.0,7
429497,16127.0,10,656.2500000000001,61,0.0,0
430042,21508.0,5,1042.3999999999999,61,0.0,0
430237,21509.0,1,16874.579999999936,61,0.0,6
431364,12588.0,37,214.9,61,0.0,0
431374,21510.0,365,0.55,61,0.0,0
431375,21511.0,365,0.0,61,1.0,0
431376,21512.0,365,0.0,61,1.0,0
431377,21513.0,365,0.0,61,1.0,0
431378,21514.0,365,0.0,61,1.0,0
431379,21515.0,365,0.0,61,1.0,0
431380,21516.0,365,0.0,61,1.0,0
431381,21517.0,365,0.0,61,1.0,0
431382,21518.0,365,0.0,61,1.0,0
431383,21519.0,365,0.0,61,1.0,0
431392,21520.0,4,1943.3400000000001,61,0.0,7
431530,21521.0,11,371.65,61,0.0,0
431590,21522.0,365,0.0,61,1.0,0
431629,15977.0,6,1054.7299999999996,39,0.0,0
431657,21523.0,365,2.46,61,0.0,0
431658,21524.0,365,0.0,61,1.0,0
431659,21525.0,365,0.0,61,1.0,0
431671,21526.0,365,0.0,61,1.0,0
431672,21527.0,365,0.0,61,1.0,0
431723,13697.0,31,151.3,60,0.0,0
431798,21528.0,365,0.0,60,1.0,0
431799,21529.0,365,0.0,60,1.0,0
431810,14345.0,61,108.97999999999999,60,0.0,0
432003,17503.0,10,558.9599999999999,24,0.0,0
432117,21530.0,365,0.0,60,1.0,0
432118,21531.0,365,0.0,60,1.0,0
432140,16830.0,16,325.90999999999997,60,0.0,0
432262,17495.0,14,497.56000000000006,29,0.0,0
432306,12491.0,15,460.4000000000001,60,0.0,0
432333,14485.0,8,165.75000000000003,60,0.0,0
432446,13868.0,12,3192.54,29,0.0,7
432670,21532.0,365,0.0,60,1.0,0
432671,21533.0,365,0.0,60,1.0,0
432672,21534.0,365,0.0,60,1.0,0
432673,21535.0,365,0.0,60,1.0,0
432674,21536.0,365,0.0,60,1.0,0
432675,21537.0,365,0.0,60,1.0,0
432851,15423.0,183,43.5,60,0.0,0
432967,17668.0,25,347.74999999999994,23,0.0,0
433190,16971.0,9,232.20999999999987,24,0.5,0
433428,21538.0,34,22.340000000000003,60,0.0,0
433457,21539.0,365,0.0,60,1.0,0
433458,21540.0,365,0.0,60,1.0,0
433459,16352.0,14,494.44000000000005,39,0.0,0
433527,21541.0,365,0.0,59,1.0,0
433563,16884.0,15,429.84,59,0.0,0
433606,15830.0,9,547.7,51,0.5,0
433657,14216.0,7,1839.3,25,0.0,7
433687,21542.0,365,0.0,59,1.0,0
433688,21543.0,365,0.0,59,1.0,0
433689,21544.0,365,0.0,59,1.0,0
433690,21545.0,365,0.0,59,1.0,0
433692,21546.0,365,0.0,59,1.0,0
433693,21547.0,365,0.0,59,1.0,0
433694,21548.0,365,0.0,59,1.0,0
433695,21549.0,365,0.0,59,1.0,0
433696,21550.0,365,0.0,59,1.0,0
433697,21551.0,365,0.0,59,1.0,0
433698,21552.0,365,0.0,59,1.0,0
433699,21553.0,365,0.0,59,1.0,0
433700,21554.0,365,0.0,59,1.0,0
433701,15275.0,9,609.1899999999998,53,0.5,0
433742,16790.0,4,1520.1199999999997,25,0.25,7
433912,15576.0,9,940.6700000000002,59,0.0,0
433957,18105.0,21,113.48000000000002,59,0.0,0
434292,18164.0,15,394.70000000000005,53,0.5,0
434325,14974.0,18,114.39,59,0.0,0
434347,17947.0,41,176.68,59,0.0,0
434487,13318.0,19,640.76,23,0.0,0
434625,18104.0,10,754.6400000000002,59,0.0,0
434806,13271.0,4,178.25999999999988,59,0.5,0
