,CustomerID,Periodicity,Recency,threshold_annulation,purchase_amount,purchasing
493886,17809.0,6,28,0.2,366.79999999999995,1
493893,14675.0,4,38,0.0,604.7499999999999,1
493995,17809.0,6,28,0.2,69.6,1
493996,17809.0,6,28,0.2,-66.0,0
493997,13263.0,1,23,0.0,338.6299999999998,1
494057,16660.0,22,38,0.2,-457.2,0
494058,17469.0,5,38,0.16666666666666666,378.90000000000003,1
494075,14216.0,7,25,0.0,792.9399999999999,1
494085,18283.0,1,25,0.0,313.6499999999997,1
494192,17422.0,3,38,0.4,280.4,1
494208,12748.0,1,8,0.06696428571428571,123.63999999999999,1
494241,13018.0,1,38,0.034482758620689655,406.5300000000001,1
494260,12748.0,1,8,0.06696428571428571,141.67999999999998,1
494302,12748.0,1,8,0.06696428571428571,5.45,1
494303,14096.0,1,26,0.5,6936.5200000000095,1
494745,14096.0,1,26,0.5,-849.93,0
494746,13899.0,20,38,0.0,90.02,1
494750,17463.0,2,38,0.16666666666666666,198.31000000000003,1
494763,14335.0,6,38,0.0,109.01,1
494784,17828.0,5,30,0.5555555555555556,-30.809999999999995,0
494789,15916.0,3,23,0.2,188.38,1
494823,17511.0,1,16,0.32608695652173914,-24.860000000000003,0
494831,12723.0,6,25,0.0,329.12,1
494856,12748.0,1,8,0.06696428571428571,488.24999999999983,1
494902,14735.0,2,15,0.058823529411764705,446.58,1
494909,14099.0,2,11,0.08333333333333333,213.8,1
494924,17841.0,1,12,0.26627218934911245,-11.1,0
494929,13139.0,3,38,0.125,353.52,1
494936,17841.0,1,12,0.26627218934911245,-4.25,0
494937,14385.0,27,31,0.0,71.6,1
494942,12748.0,1,8,0.06696428571428571,81.06,1
494970,18084.0,183,38,0.5,90.47999999999999,1
494971,12723.0,6,25,0.0,19.259999999999998,1
494974,12748.0,1,8,0.06696428571428571,49.0,1
494981,17841.0,1,12,0.26627218934911245,904.5200000000003,1
495117,13644.0,3,30,0.2,778.9200000000002,1
495154,16500.0,34,26,0.0,54.900000000000006,1
495156,13174.0,2,26,0.0,708.7600000000002,1
495228,15640.0,1,12,0.11764705882352941,886.8599999999999,1
495261,16790.0,4,25,0.25,91.45000000000002,1
495266,12569.0,2,24,0.08571428571428572,204.3,1
495273,16653.0,5,38,0.3333333333333333,94.80000000000001,1
495275,17017.0,2,17,0.25925925925925924,446.28,1
495284,12619.0,4,38,0.3076923076923077,398.6999999999999,1
495301,16660.0,22,38,0.2,426.09000000000003,1
495313,17034.0,12,38,0.25,380.64,1
495327,16057.0,3,26,0.3,718.89,1
495365,14733.0,2,11,0.2,541.7100000000002,1
495377,13831.0,5,26,0.0,407.4,1
495382,14088.0,1,32,0.07142857142857142,10584.770000000004,1
495514,17410.0,6,38,0.0,236.34,1
495525,17290.0,4,25,0.0,353.03,1
495578,12748.0,1,8,0.06696428571428571,34.29,1
495592,15253.0,7,38,0.16666666666666666,256.8,1
495606,17434.0,3,24,0.2222222222222222,313.52,1
495627,15253.0,7,38,0.16666666666666666,20.8,1
495628,14032.0,3,8,0.3888888888888889,229.26000000000002,1
495636,17757.0,1,17,0.03225806451612903,130.13,1
495643,13350.0,9,38,0.3333333333333333,332.55,1
495651,17725.0,2,38,0.21428571428571427,319.33,1
495670,14189.0,2,24,0.375,302.44,1
495688,15398.0,5,38,0.3333333333333333,710.6800000000001,1
495726,17135.0,8,28,0.0,164.7,1
495735,15393.0,31,38,0.0,107.76,1
495739,12557.0,12,28,0.0,2990.0,1
495743,12948.0,4,38,0.125,209.94,1
495753,15743.0,5,38,0.0,212.85000000000002,1
495776,17530.0,1,22,0.0,178.7,1
495803,16343.0,8,38,0.0,178.47,1
495830,16343.0,8,38,0.0,192.01000000000005,1
495850,21807.0,365,38,1.0,0.0,0
495851,21808.0,365,38,1.0,0.0,0
495852,21809.0,365,38,1.0,0.0,0
495853,17523.0,12,33,0.0,277.98,1
495855,14911.0,1,8,0.1862348178137652,207.14000000000001,1
495865,21810.0,46,37,0.0,24.85,1
495873,12471.0,1,11,0.3877551020408163,332.96,1
495885,15594.0,4,37,0.16666666666666666,82.80000000000001,1
495891,17481.0,5,25,0.2,417.56,1
495917,21811.0,365,37,1.0,0.0,0
495918,21812.0,365,37,1.0,0.0,0
495919,21813.0,365,37,1.0,0.0,0
495920,12421.0,8,37,0.2,178.48,1
495929,21814.0,365,37,1.0,0.0,0
495930,16966.0,12,30,0.3,279.35999999999996,1
495932,15993.0,1,30,0.3,-4.15,0
495933,13277.0,46,37,0.0,83.0,1
495936,21815.0,1,37,0.0,6215.590000000008,1
496558,15270.0,8,37,0.2222222222222222,264.6,1
496564,21816.0,1,37,0.0,5526.530000000004,1
497170,12494.0,5,15,0.46153846153846156,162.5,1
497181,14539.0,12,37,0.0,465.34999999999997,1
497206,15632.0,3,37,0.2,306.35,1
497222,16596.0,31,23,0.0,129.5,1
497228,14825.0,4,15,0.0,184.2,1
497235,17139.0,1,37,0.2,468.52000000000004,1
497258,14397.0,4,22,0.17391304347826086,-17.1,0
497262,14866.0,4,23,0.07692307692307693,197.28,1
497265,17228.0,2,24,0.0,188.48999999999998,1
497283,15482.0,3,15,0.25,2210.64,1
497295,14607.0,4,37,0.17647058823529413,1074.0,1
497301,21817.0,365,37,1.0,0.0,0
497302,13638.0,46,37,0.0,122.64000000000001,1
497310,12913.0,8,25,0.0,1082.1399999999999,1
497332,15482.0,3,15,0.25,-2210.64,0
497344,13588.0,3,37,0.3076923076923077,220.2,1
497356,15482.0,3,15,0.25,1092.1,1
497368,16173.0,5,37,0.14285714285714285,298.85,1
497387,14640.0,4,37,0.25,-66.28,0
497391,16191.0,3,17,0.48,-177.60000000000002,0
497392,14698.0,2,23,0.0,136.65,1
497412,17346.0,1,16,0.0625,165.99999999999997,1
497443,14410.0,2,37,0.4,-136.85000000000002,0
497466,17451.0,4,23,0.3,37.239999999999995,1
497468,17451.0,4,23,0.3,339.72999999999985,1
497489,21818.0,365,37,1.0,0.0,0
497490,16157.0,20,37,0.25,240.39,1
497495,14277.0,2,37,0.25,-259.2,0
497498,16189.0,34,37,0.0,71.0,1
497503,12748.0,1,8,0.06696428571428571,168.12999999999997,1
497549,16326.0,2,27,0.06666666666666667,277.85,1
497568,12705.0,2,14,0.35714285714285715,72.0,1
497569,21819.0,365,37,1.0,0.0,0
497570,15034.0,1,10,0.2727272727272727,196.0,1
497578,16271.0,3,15,0.16666666666666666,521.21,1
497632,21820.0,365,37,1.0,0.0,0
497633,12395.0,3,14,0.2,-2.55,0
497634,17671.0,6,22,0.3333333333333333,474.15999999999997,1
497643,17133.0,14,37,0.0,285.35,1
497646,15005.0,1,16,0.2,188.76000000000002,1
497676,17133.0,14,37,0.0,69.6,1
497677,21821.0,365,37,1.0,0.0,0
497678,12388.0,4,37,0.0,286.40000000000003,1
497686,12748.0,1,8,0.06696428571428571,193.75,1
497697,12757.0,1,37,0.3157894736842105,340.70000000000005,1
497713,16482.0,21,37,0.0,220.61999999999998,1
497731,12471.0,1,11,0.3877551020408163,590.32,1
497744,16824.0,15,37,0.0,237.74,1
497757,12476.0,2,18,0.45,1750.46,1
497816,21822.0,365,37,1.0,0.0,0
497817,21823.0,365,37,1.0,0.0,0
497818,21824.0,365,37,1.0,0.0,0
497819,21825.0,365,37,1.0,0.0,0
497820,21826.0,365,37,1.0,0.0,0
497821,21827.0,365,37,1.0,0.0,0
497822,15858.0,2,24,0.0,191.01,1
497860,15502.0,2,25,0.4782608695652174,317.5,1
497872,12921.0,1,23,0.26,810.7600000000001,1
497905,12784.0,7,31,0.0,518.42,1
497963,17458.0,7,37,0.0,316.49999999999994,1
498017,16892.0,4,23,0.2857142857142857,150.59999999999997,1
498057,12705.0,2,14,0.35714285714285715,183.5,1
498068,14056.0,1,23,0.20689655172413793,534.7299999999998,1
498134,17975.0,2,17,0.07142857142857142,247.61999999999998,1
498161,15187.0,4,23,0.1111111111111111,435.88,1
498166,16609.0,2,37,0.2222222222222222,1463.6399999999996,1
498221,14785.0,122,32,0.0,39.480000000000004,1
498223,16885.0,4,14,0.0,153.76,1
498263,14591.0,2,37,0.0,619.8400000000001,1
498301,16523.0,2,23,0.25,772.5400000000002,1
498323,14606.0,1,9,0.2734375,110.57000000000001,1
498352,14591.0,2,37,0.0,373.4999999999998,1
498443,14591.0,2,37,0.0,203.58000000000004,1
498466,17812.0,3,25,0.0,203.37999999999994,1
498509,17254.0,4,26,0.0,170.31000000000006,1
498564,15311.0,1,8,0.2288135593220339,150.76,1
498580,21828.0,365,37,1.0,0.0,0
498581,21829.0,365,37,1.0,0.0,0
498582,13995.0,5,37,0.16666666666666666,215.76,1
498595,21830.0,365,37,1.0,0.0,0
498596,21831.0,365,37,1.0,0.0,0
498597,21832.0,365,37,1.0,0.0,0
498598,14251.0,5,23,0.0,301.14000000000004,1
498608,17364.0,1,22,0.08333333333333333,250.25999999999993,1
498675,18130.0,6,30,0.25,289.61999999999995,1
498693,17767.0,18,37,0.0,271.20000000000005,1
498714,15725.0,12,37,0.0,415.2500000000001,1
498746,13207.0,46,37,0.0,52.739999999999995,1
498749,21833.0,11,37,0.0,632.55,1
498783,14277.0,2,37,0.25,2079.3700000000017,1
498909,17096.0,8,31,0.42857142857142855,314.58,1
498925,12720.0,2,14,0.13793103448275862,324.74,1
498941,17345.0,5,37,0.0,253.61000000000004,1
498993,12720.0,2,14,0.13793103448275862,111.34,1
498999,12937.0,4,37,0.0,677.8299999999996,1
499059,17247.0,7,37,0.0,282.18999999999994,1
499114,13719.0,7,37,0.0,121.66000000000001,1
499120,18184.0,365,37,0.0,49.8,1
499121,15953.0,4,26,0.2,158.42,1
499128,12709.0,2,14,0.4230769230769231,879.0999999999999,1
499156,21834.0,365,37,1.0,0.0,0
499157,21835.0,365,37,1.0,0.0,0
499158,12748.0,1,8,0.06696428571428571,170.52,1
499161,14805.0,8,37,0.0,189.79999999999998,1
499169,21836.0,365,37,1.0,0.0,0
499170,16616.0,12,37,0.0,290.32000000000005,1
499192,16566.0,20,37,0.16666666666666666,112.38,1
499199,18161.0,5,32,0.16666666666666666,462.00000000000006,1
499223,18188.0,6,37,0.25,392.76000000000005,1
499236,17516.0,3,37,0.0,159.23000000000002,1
499259,15428.0,61,37,0.0,93.78,1
499265,15910.0,2,22,0.0,247.06,1
499312,16570.0,3,17,0.3333333333333333,427.08,1
499323,17727.0,6,31,0.5,1060.25,1
499389,15514.0,2,17,0.15384615384615385,137.97000000000003,1
499415,12971.0,2,10,0.033707865168539325,195.0,1
499420,17323.0,2,37,0.2222222222222222,-7.029999999999999,0
499422,17323.0,2,37,0.2222222222222222,4.949999999999999,1
499423,16989.0,31,29,0.0,66.0,1
499424,16668.0,19,37,0.0,40.2,1
499427,14088.0,1,32,0.07142857142857142,39.480000000000004,1
499428,16016.0,2,23,0.2,-16.95,0
499429,14756.0,10,37,0.0,738.9599999999998,1
499467,16016.0,2,23,0.2,154.48000000000002,1
499497,15750.0,2,22,0.1111111111111111,187.14000000000001,1
499522,17841.0,1,12,0.26627218934911245,462.7599999999998,1
499619,15117.0,5,36,0.16666666666666666,348.1,1
499629,16458.0,2,17,0.0,239.66000000000005,1
499642,13579.0,16,26,0.0,302.34,1
499656,17173.0,5,27,0.1111111111111111,963.1800000000002,1
499676,15134.0,5,36,0.0,151.38000000000002,1
499681,16856.0,183,36,0.0,35.400000000000006,1
499683,16779.0,2,19,0.21428571428571427,440.64000000000004,1
499690,13050.0,1,11,0.39285714285714285,362.9500000000001,1
499710,14703.0,17,36,0.0,318.1699999999999,1
499732,16719.0,2,25,0.125,292.66999999999996,1
499772,15793.0,29,31,0.25,353.61,1
499776,17302.0,5,36,0.16666666666666666,138.55,1
499785,21837.0,365,36,1.0,0.0,0
499786,21838.0,365,36,1.0,0.0,0
499787,21839.0,365,36,1.0,0.0,0
499788,13199.0,4,15,0.02564102564102564,234.24,1
499790,13199.0,4,15,0.02564102564102564,36.8,1
499793,13985.0,2,26,0.0625,721.3399999999998,1
499825,14132.0,2,24,0.08333333333333333,337.40000000000003,1
499847,12620.0,4,36,0.0,400.0899999999999,1
499882,13113.0,2,22,0.4,336.96,1
499887,21840.0,365,36,1.0,0.0,0
499888,17624.0,8,36,0.0,443.18000000000006,1
499913,15382.0,2,36,0.25,1245.8099999999997,1
499969,17385.0,8,36,0.0,261.11000000000007,1
500016,18172.0,2,36,0.2,408.0,1
500018,12531.0,22,36,0.0,125.22,1
500035,17870.0,2,23,0.07692307692307693,376.02,1
500105,15737.0,5,36,0.3333333333333333,56.6,1
500107,17348.0,2,36,0.0,177.60999999999999,1
500145,21841.0,365,36,1.0,0.0,0
500146,12681.0,1,11,0.18518518518518517,706.5000000000001,1
500161,21842.0,365,36,1.0,0.0,0
500162,12681.0,1,11,0.18518518518518517,-54.0,0
500163,13978.0,25,36,0.0,37.800000000000004,1
500164,21843.0,5,36,0.0,6778.729999999999,1
500242,12748.0,1,8,0.06696428571428571,420.4099999999998,1
500367,15872.0,3,36,0.0,358.82999999999987,1
500494,15872.0,3,36,0.0,2.1,1
500495,12748.0,1,8,0.06696428571428571,364.13000000000005,1
500532,13525.0,61,36,0.0,345.9,1
500536,13081.0,1,23,0.47619047619047616,-7.6,0
500537,13184.0,2,36,0.16666666666666666,196.85000000000002,1
500558,13589.0,18,36,0.0,232.65,1
500570,21844.0,183,36,0.0,12.46,1
500572,16161.0,1,16,0.2692307692307692,320.6,1
500587,14966.0,10,36,0.0,191.3199999999999,1
500625,12841.0,1,26,0.038461538461538464,123.29,1
500640,14911.0,1,8,0.1862348178137652,293.78999999999996,1
500646,16210.0,3,15,0.0,1909.6200000000001,1
500656,17232.0,11,24,0.0,208.04000000000005,1
500673,17243.0,1,12,0.13333333333333333,308.85999999999996,1
500686,17468.0,73,32,0.0,107.0,1
500690,16764.0,1,25,0.2777777777777778,-14.45,0
500692,17557.0,11,36,0.0,102.30000000000001,1
500700,16401.0,2,23,0.4,396.14,1
500720,13149.0,5,36,0.0,543.4400000000002,1
500742,17491.0,4,23,0.09090909090909091,331.52000000000004,1
500748,16327.0,2,26,0.0,671.83,1
500800,13048.0,3,36,0.2,460.86000000000007,1
500830,16814.0,2,26,0.045454545454545456,208.70000000000002,1
500837,12438.0,4,36,0.0,2016.78,1
500886,13332.0,18,36,0.0,350.9,1
500907,14946.0,122,36,0.0,100.9,1
500910,12748.0,1,8,0.06696428571428571,266.1000000000001,1
500997,13860.0,5,23,0.16666666666666666,308.64,1
501016,14111.0,34,36,0.2,397.35,1
501021,16764.0,1,25,0.2777777777777778,275.62,1
501089,17920.0,1,25,0.0,136.04000000000002,1
501120,15311.0,1,8,0.2288135593220339,790.06,1
501131,12912.0,16,24,0.0,400.08000000000004,1
501135,17389.0,2,22,0.20930232558139536,441.0,1
501138,13437.0,3,36,0.0,459.81999999999994,1
501151,21845.0,365,36,0.0,75.0,1
501152,17883.0,3,25,0.0,289.09999999999997,1
501211,17562.0,6,36,0.125,165.7,1
501221,17329.0,12,36,0.0,279.75000000000006,1
501238,21846.0,1,36,0.0,5078.020000000003,1
501758,21847.0,122,36,0.0,11.54,1
501761,14710.0,3,36,0.0,54.81,1
501778,15186.0,20,36,0.0,182.15,1
501787,15473.0,27,36,0.3,408.0,1
501789,13069.0,1,18,0.1111111111111111,-303.96,0
501812,21848.0,2,36,0.0,7483.830000000002,1
502059,18109.0,1,19,0.16129032258064516,524.74,1
502090,12682.0,1,22,0.0,153.72,1
502095,13069.0,1,18,0.1111111111111111,156.08999999999997,1
502118,21849.0,365,36,1.0,0.0,0
502119,21850.0,365,36,1.0,0.0,0
502120,21851.0,365,36,1.0,0.0,0
502121,21852.0,365,36,1.0,0.0,0
502122,13256.0,365,36,1.0,0.0,0
502123,21853.0,37,36,0.0,12.3,1
502133,17813.0,1,36,0.2857142857142857,202.46999999999997,1
502166,21854.0,1,36,0.0,4688.190000000008,1
502693,21855.0,365,36,0.0,3.75,1
502694,17757.0,1,17,0.03225806451612903,365.33,1
502743,21856.0,365,36,0.0,4.25,1
502744,17988.0,10,33,0.125,14.11,1
502746,13232.0,2,34,0.0,187.89999999999998,1
502763,13571.0,2,34,0.0,223.79000000000005,1
502794,16407.0,3,34,0.0,332.16999999999996,1
502815,17841.0,1,12,0.26627218934911245,400.61999999999983,1
502922,17864.0,4,34,0.0,116.78000000000002,1
502933,14859.0,7,34,0.2,388.42,1
502946,14878.0,3,15,0.0,148.85000000000002,1
502955,17769.0,2,34,0.16666666666666666,707.8099999999998,1
502995,14859.0,7,34,0.2,38.2,1
502997,18145.0,2,34,0.0,758.2999999999998,1
503079,17812.0,3,25,0.0,267.75999999999993,1
503131,13782.0,4,34,0.0,170.06,1
503146,13596.0,3,27,0.0,411.59999999999985,1
503294,17236.0,4,19,0.0,218.39999999999998,1
503326,14527.0,1,11,0.05172413793103448,253.13,1
503347,16983.0,3,26,0.125,307.91,1
503366,17365.0,1,34,0.0,426.37,1
503405,18156.0,3,26,0.0,528.7099999999998,1
503490,15747.0,4,34,0.0,424.5700000000002,1
503538,15443.0,1,23,0.125,687.8599999999998,1
503613,13064.0,6,34,0.0,277.1599999999999,1
503634,21857.0,365,34,1.0,0.0,0
503635,16942.0,2,34,0.1,261.71000000000004,1
503687,15351.0,2,26,0.3,-33.599999999999994,0
503689,16923.0,1,19,0.2692307692307692,181.6,1
503698,14577.0,3,19,0.0,213.06999999999996,1
503731,15351.0,2,26,0.3,316.1400000000001,1
503800,16923.0,1,19,0.2692307692307692,506.6099999999996,1
503865,16592.0,2,26,0.15789473684210525,440.98,1
503888,17068.0,2,15,0.045454545454545456,168.34,1
503902,21858.0,6,34,0.0,3310.120000000001,1
503973,16024.0,6,34,0.0,251.23999999999992,1
504037,17288.0,3,15,0.0,555.99,1
504146,15009.0,3,34,0.0,348.84,1
504174,16005.0,2,34,0.0,171.48000000000002,1
504251,16877.0,3,34,0.0,125.83,1
504270,16005.0,2,34,0.0,145.82999999999998,1
504318,14547.0,1,25,0.1111111111111111,534.5799999999999,1
504369,17411.0,9,22,0.25,209.5,1
504378,14954.0,5,34,0.0,336.16999999999985,1
504463,17885.0,6,34,0.0,190.18999999999997,1
504527,15514.0,2,17,0.15384615384615385,499.23,1
504535,18112.0,15,34,0.0,156.04999999999998,1
504549,13546.0,4,34,0.0,208.71,1
504587,15054.0,4,34,0.0,133.67999999999998,1
504634,17231.0,1,18,0.2857142857142857,464.77,1
504693,15555.0,1,18,0.2,-5.9799999999999995,0
504701,13610.0,2,34,0.2222222222222222,118.24000000000001,1
504721,15987.0,3,25,0.0,244.85999999999999,1
504775,14911.0,1,8,0.1862348178137652,829.9100000000001,1
504797,15861.0,1,34,0.1111111111111111,599.6200000000001,1
504897,13991.0,5,34,0.14285714285714285,167.96,1
504922,18001.0,7,34,0.0,164.99999999999997,1
504938,15436.0,2,34,0.0,263.2099999999999,1
505030,17595.0,5,34,0.0,230.88999999999996,1
505079,13991.0,5,34,0.14285714285714285,31.3,1
505082,15555.0,1,18,0.2,470.8999999999999,1
505182,14093.0,4,34,0.0,442.8499999999999,1
505287,14741.0,7,18,0.0,231.95,1
505297,16191.0,3,17,0.48,391.32,1
505300,17924.0,10,11,0.46153846153846156,128.88,1
505301,17924.0,10,11,0.46153846153846156,163.68,1
505303,17739.0,8,17,0.125,389.28000000000003,1
505307,16678.0,3,24,0.29411764705882354,39.0,1
505308,13258.0,10,33,0.0,103.6,1
505312,15078.0,1,11,0.15789473684210525,307.56000000000006,1
505322,15511.0,3,33,0.0,164.93,1
505348,18229.0,3,23,0.0,317.1,1
505356,12906.0,6,33,0.0,552.48,1
505364,12906.0,6,33,0.0,42.96,1
505365,12906.0,6,33,0.0,387.78,1
505372,15571.0,7,33,0.0,130.05,1
505375,16678.0,3,24,0.29411764705882354,-7.0,0
505376,14102.0,5,27,0.375,295.42999999999995,1
505385,13418.0,2,16,0.21739130434782608,688.62,1
505400,17031.0,17,33,0.0,154.4,1
505409,17651.0,2,33,0.2857142857142857,291.95000000000005,1
505425,14470.0,9,33,0.0,163.54999999999998,1
505433,14911.0,1,8,0.1862348178137652,1073.2299999999993,1
505492,13914.0,11,25,0.3333333333333333,305.38,1
505509,17920.0,1,25,0.0,111.11000000000001,1
505541,12427.0,11,8,0.4,-60.48,0
505542,14893.0,5,31,0.0,809.1200000000002,1
505593,16900.0,5,33,0.4,-17.369999999999997,0
505595,13081.0,1,23,0.47619047619047616,2123.92,1
505658,12668.0,3,12,0.3333333333333333,882.6800000000002,1
505696,17988.0,10,33,0.125,41.01,1
505706,15561.0,12,33,0.2,350.92,1
505717,13758.0,4,23,0.0,512.8100000000001,1
505728,14606.0,1,9,0.2734375,192.19999999999996,1
505783,15714.0,11,33,0.0,198.39999999999995,1
505813,13004.0,1,14,0.18181818181818182,345.44,1
505838,16364.0,7,33,0.0,359.49,1
505862,14911.0,1,8,0.1862348178137652,805.5999999999999,1
505905,18041.0,1,22,0.045454545454545456,267.4,1
505958,16705.0,2,11,0.3103448275862069,1080.4800000000002,1
505984,16705.0,2,11,0.3103448275862069,16.5,1
505985,16705.0,2,11,0.3103448275862069,69.36,1
505986,16705.0,2,11,0.3103448275862069,34.8,1
505988,17346.0,1,16,0.0625,193.03,1
506021,17299.0,7,33,0.0,91.06,1
506025,12971.0,2,10,0.033707865168539325,309.82,1
506031,14217.0,4,22,0.2916666666666667,139.6,1
506035,15721.0,5,33,0.0,507.0799999999998,1
506126,14215.0,4,25,0.14285714285714285,445.81,1
506154,13798.0,1,21,0.09523809523809523,348.32,1
506158,12674.0,5,33,0.42857142857142855,-2.95,0
506159,14397.0,4,22,0.17391304347826086,161.39999999999998,1
506164,17852.0,16,33,0.0,44.35,1
506172,14735.0,2,15,0.058823529411764705,163.01999999999998,1
506176,12839.0,2,14,0.125,566.76,1
506203,15022.0,3,33,0.0,223.55999999999997,1
506255,17852.0,16,33,0.0,69.99000000000001,1
506271,13115.0,3,23,0.7142857142857143,499.55999999999995,1
506293,18096.0,2,33,0.0,288.4399999999999,1
506344,16094.0,6,33,0.3333333333333333,316.93,1
506358,13590.0,5,33,0.14285714285714285,313.14,1
506373,18102.0,1,22,0.03225806451612903,286.08,1
506374,16393.0,2,19,0.35,-19.21,0
506379,17019.0,2,25,0.0,276.67999999999995,1
506455,16744.0,2,33,0.0,283.0,1
506491,13882.0,6,24,0.16666666666666666,265.24,1
506506,13269.0,2,18,0.11764705882352941,485.9599999999999,1
506527,14597.0,7,33,0.0,718.0500000000002,1
506579,16347.0,4,33,0.0,443.36,1
506619,13263.0,1,23,0.0,187.09999999999997,1
506663,17523.0,12,33,0.0,125.55,1
506671,13844.0,19,33,0.0,361.62,1
506691,13408.0,1,15,0.19480519480519481,605.4000000000001,1
506701,13408.0,1,15,0.19480519480519481,139.92000000000002,1
506703,12479.0,11,25,0.6666666666666666,527.2,1
506734,12660.0,29,33,0.0,245.10000000000002,1
506747,17218.0,2,12,0.0,218.9599999999999,1
506779,18101.0,9,33,0.0,113.42,1
506807,17419.0,2,24,0.14285714285714285,304.94,1
506820,15540.0,25,33,0.0,213.30000000000004,1
506835,17188.0,5,15,0.2222222222222222,309.11999999999995,1
506848,13196.0,4,33,0.0,152.43,1
506857,13196.0,4,33,0.0,58.4,1
506861,17379.0,5,33,0.0,404.66,1
506944,16393.0,2,19,0.35,300.02000000000004,1
506974,15838.0,3,24,0.05,730.08,1
506978,15838.0,3,24,0.05,242.04000000000002,1
506980,13389.0,8,33,0.0,217.81,1
506993,14290.0,4,18,0.16666666666666666,264.53,1
507009,16800.0,3,33,0.0,1201.4900000000002,1
507173,17806.0,9,33,0.0,546.0399999999998,1
507216,17811.0,1,26,0.23529411764705882,188.5400000000001,1
507248,17924.0,10,11,0.46153846153846156,-3.75,0
507249,13030.0,4,25,0.0,371.7399999999999,1
507288,17811.0,1,26,0.23529411764705882,-65.4,0
507289,17359.0,25,33,0.0,127.85999999999999,1
507304,13266.0,2,16,0.3684210526315789,309.50999999999993,1
507319,14562.0,1,25,0.18181818181818182,321.19,1
507345,13950.0,11,33,0.2,280.46,1
507357,13089.0,1,11,0.17796610169491525,705.9000000000001,1
507365,12362.0,2,25,0.23076923076923078,-48.85,0
507368,17237.0,20,33,0.0,71.09,1
507375,13881.0,3,25,0.09090909090909091,621.5999999999999,1
507379,13881.0,3,25,0.09090909090909091,208.79999999999998,1
507380,15601.0,1,15,0.17647058823529413,178.4,1
507389,15621.0,21,26,0.3333333333333333,481.68000000000006,1
507393,16746.0,1,15,0.05263157894736842,301.20000000000005,1
507404,13188.0,183,33,0.0,114.60000000000001,1
507406,13238.0,12,17,0.2,-19.9,0
507407,21859.0,1,33,0.0,5333.520000000004,1
507948,12748.0,1,8,0.06696428571428571,466.72,1
507987,16684.0,2,11,0.06666666666666667,976.8000000000001,1
507989,12657.0,7,33,0.2,491.12000000000006,1
507998,16684.0,2,11,0.06666666666666667,216.0,1
507999,12657.0,7,33,0.2,-491.12,0
508008,12657.0,7,33,0.2,491.12,1
508017,15804.0,2,22,0.3157894736842105,206.32999999999998,1
508028,14096.0,1,26,0.5,8107.720000000017,1
508561,14096.0,1,26,0.5,-987.14,0
508562,17929.0,61,33,0.2,136.0,1
508563,17450.0,2,24,0.16363636363636364,1147.2,1
508565,14480.0,29,33,0.0,279.05,1
508578,17450.0,2,24,0.16363636363636364,3821.36,1
508581,17450.0,2,24,0.16363636363636364,1034.4,1
508583,17450.0,2,24,0.16363636363636364,230.39999999999998,1
508584,14511.0,6,33,0.16666666666666666,301.31999999999994,1
508603,14901.0,4,17,0.1,194.82000000000002,1
508617,13349.0,23,32,0.0,247.31999999999996,1
508633,15619.0,122,32,0.0,336.40000000000003,1
508636,15148.0,19,32,0.0,301.28999999999996,1
508656,12451.0,2,32,0.16666666666666666,262.5,1
508671,14618.0,22,23,0.25,257.4,1
508679,13429.0,6,32,0.0,313.8,1
508698,13599.0,2,17,0.36363636363636365,93.84000000000002,1
508700,13599.0,2,17,0.36363636363636365,29.88,1
508702,13599.0,2,17,0.36363636363636365,44.2,1
508705,13599.0,2,17,0.36363636363636365,58.56,1
508707,15621.0,21,26,0.3333333333333333,-78.96000000000001,0
508708,14961.0,2,17,0.25,1144.7500000000002,1
508746,14321.0,3,32,0.0,300.1600000000001,1
508765,14601.0,53,32,0.0,213.96000000000004,1
508772,15783.0,27,32,0.0,246.3,1
508786,17450.0,2,24,0.16363636363636364,2586.69,1
508796,21860.0,365,32,1.0,0.0,0
508797,15197.0,11,15,0.4,306.35999999999996,1
508814,13467.0,4,32,0.0,301.25,1
508834,21861.0,365,32,1.0,0.0,0
508835,12654.0,10,32,0.0,93.0,1
508840,17450.0,2,24,0.16363636363636364,-32.0,0
508841,14209.0,5,32,0.14285714285714285,197.10000000000002,1
508847,15298.0,2,23,0.14285714285714285,351.52,1
508856,13928.0,14,32,0.0,107.89999999999999,1
508862,12375.0,21,24,0.3333333333333333,227.20000000000002,1
508868,16818.0,2,32,0.15384615384615385,127.75999999999999,1
508875,13883.0,3,23,0.4444444444444444,931.7000000000003,1
508923,15061.0,1,16,0.12727272727272726,3337.44,1
508944,14180.0,2,15,0.1935483870967742,160.35,1
508952,17772.0,7,32,0.0,156.47000000000003,1
509000,13496.0,11,15,0.3333333333333333,152.32,1
509009,17772.0,7,32,0.0,26.3,1
509014,21862.0,122,32,0.0,7.0600000000000005,1
509017,21863.0,6,32,0.0,4584.66,1
509084,14419.0,2,21,0.0,216.75,1
509133,21864.0,2,32,0.0,5402.230000000002,1
509371,14667.0,1,17,0.07407407407407407,374.90000000000003,1
509384,18118.0,1,21,0.16129032258064516,293.15,1
509472,17655.0,4,15,0.125,447.74000000000007,1
509486,17711.0,16,32,0.0,164.57000000000002,1
509496,14408.0,4,32,0.0,308.22,1
